13.4854431701	1099.95788392	0.0
13.7413054068	1100.4000226	0.0
13.9978018351	1100.84350404	0.0
14.2632580347	1101.30822572	0.0
14.5156279161	1101.75463685	0.0
14.7724295216	1102.20849428	0.0
15.0424404691	1102.68493471	0.0
15.3314390722	1103.19506654	0.0
15.6272030429	1103.7158185	0.0
15.9244433001	1104.23974428	0.0
16.1872788036	1104.70312318	0.0
16.4734421322	1105.20861635	0.0
16.7251682829	1105.65331849	0.0
17.062963541	1106.24658021	0.0
17.4120140616	1106.85900697	0.0
17.668582971	1107.31005677	0.0
17.9204159324	1107.75243959	0.0
18.246181544	1108.32531556	0.0
18.5937843872	1108.9345685	0.0
18.8615589688	1109.40527162	0.0
19.2351360864	1110.05993471	0.0
19.5220585411	1110.56445131	0.0
19.8937550151	1111.21667299	0.0
20.208772714	1111.77075014	0.0
20.5317631314	1112.33617983	0.0
20.8753376563	1112.93859681	0.0
21.2208710269	1113.54504213	0.0
21.7019768307	1114.39636049	0.0
21.9500713896	1114.83276185	0.0
22.3330593669	1115.50488099	0.0
22.6022739957	1115.97851381	0.0
22.9920235231	1116.66711244	0.0
23.3960114077	1117.37878237	0.0
23.6452675405	1117.81725892	0.0
23.9355812618	1118.32848939	0.0
24.3931599209	1119.13268861	0.0
24.7008629399	1119.67297182	0.0
25.0175915321	1120.22961244	0.0
25.3363304687	1120.7885724	0.0
25.6643047883	1121.36413393	0.0
26.008289392	1121.96801576	0.0
26.5004635413	1122.83178529	0.0
26.8429279866	1123.43115053	0.0
27.1882763453	1124.03539857	0.0
27.5377483925	1124.64648256	0.0
27.8892841895	1125.26110658	0.0
28.2476597389	1125.88635072	0.0
28.608346993	1126.51464662	0.0
28.9795513704	1127.16161928	0.0
29.3496170596	1127.80859193	0.0
29.7175865731	1128.45409975	0.0
30.0913715913	1129.10864076	0.0
30.4728832789	1129.77783021	0.0
30.8460426883	1130.43432435	0.0
31.2329922276	1131.11694154	0.0
31.4243984778	1131.786131	0.0
32.002006585	1132.46996889	0.0
32.395435389	1133.16076479	0.0
32.7945595339	1133.86157045	0.0
33.1957932074	1134.56518373	0.0
33.8022499639	1135.62719545	0.0
34.2183647701	1136.35485658	0.0
34.6353912893	1137.08337221	0.0
35.4359474728	1138.48132143	0.0
35.7806816645	1139.08251771	0.0
36.1892090404	1139.79504213	0.0
36.5172653748	1140.36828431	0.0
37.1999817435	1141.56335268	0.0
37.6593094416	1142.35388002	0.0
37.8867073599	1143.15136537	0.0
38.5255699716	1143.92992982	0.0
38.9505386892	1144.71801576	0.0
39.5900345394	1145.89806947	0.0
40.0142708385	1146.67956362	0.0
40.4366684519	1147.45580873	0.0
41.0712624139	1148.61926088	0.0
41.7180405211	1149.80590639	0.0
42.3635407037	1150.99120912	0.0
42.764419611	1151.72814759	0.0
43.2327843269	1152.59094056	0.0
43.663143213	1153.38354311	0.0
44.0910378046	1154.17199525	0.0
44.5228615364	1154.96789369	0.0
45.1726608824	1156.16491518	0.0
45.7331162042	1157.19836244	0.0
46.0400353029	1157.76367006	0.0
46.5936852045	1158.78393373	0.0
46.9167481014	1159.379881	0.0
47.2417069034	1159.97912416	0.0
47.675014551	1160.77844056	0.0
48.1102867678	1161.5821515	0.0
48.4405518124	1162.19177064	0.0
48.7691536492	1162.79870423	0.0
49.1981773935	1163.59094057	0.0
49.8394775944	1164.77367982	0.0
50.3153954102	1165.6512433	0.0
50.7584343496	1166.4670392	0.0
51.203601892	1167.28576478	0.0
51.6418076106	1168.09118471	0.0
52.0851936886	1168.90637025	0.0
52.7493782595	1170.12707338	0.0
53.4272232613	1171.37365541	0.0
53.8822670522	1172.21056947	0.0
54.3372421808	1173.04772768	0.0
55.0208511906	1174.30541811	0.0
55.4732704705	1175.13793764	0.0
55.9247131898	1175.96887025	0.0
56.3839531495	1176.81445131	0.0
56.840965327	1177.65612611	0.0
57.2813263494	1178.46740541	0.0
57.7468643733	1179.32494936	0.0
58.0165253229	1179.82140932	0.0
58.2635803779	1180.2770978	0.0
59.1891022282	1181.98339662	0.0
59.5508041925	1182.65087709	0.0
59.8869476868	1183.27136049	0.0
60.1299133849	1183.72021303	0.0
60.5916138243	1184.5731183	0.0
60.9446068358	1185.22582826	0.0
61.2928543648	1185.87023744	0.0
61.6495552618	1186.53014955	0.0
61.8879128047	1186.97094545	0.0
62.3614540661	1187.84631166	0.0
62.6004601069	1188.28783998	0.0
63.0652542667	1189.14660463	0.0
63.5363731932	1190.02270326	0.0
64.0067596987	1190.88671693	0.0
64.4798279356	1191.73962221	0.0
64.9467850277	1192.58202943	0.0
65.4583206723	1193.50427064	0.0
65.9187317448	1194.33434877	0.0
66.3885040823	1195.18090639	0.0
66.8718185968	1196.05151186	0.0
67.7870102474	1197.70007142	0.0
68.2525864187	1198.53796205	0.0
68.9631805978	1199.81664857	0.0
69.4283981871	1200.65270815	0.0
69.9090653023	1201.5163556	0.0
70.6151581368	1202.78588685	0.0
71.080398615	1203.62170228	0.0
71.3405228222	1204.08971986	0.0
71.6985703058	1204.73327455	0.0
72.0488129219	1205.36205873	0.0
72.7365341727	1206.59924134	0.0
73.1469650826	1207.33654604	0.0
73.6220474794	1208.18859682	0.0
74.1103897649	1209.06310854	0.0
74.5931015564	1209.92822084	0.0
75.0832291208	1210.80676088	0.0
75.8034515931	1212.09826478	0.0
76.2841568534	1212.96240053	0.0
76.7729340143	1213.8420392	0.0
77.5018921446	1215.15405091	0.0
77.9781494698	1216.00988588	0.0
78.2230682927	1216.44958315	0.0
78.4725723813	1216.89831362	0.0
78.7237320499	1217.35009584	0.0
79.2126999451	1218.22839174	0.0
79.4675980157	1218.68603334	0.0
79.7115860535	1219.12487611	0.0
79.9584656315	1219.56847963	0.0
80.667694147	1220.84289369	0.0
81.1508331858	1221.71179017	0.0
81.6830673777	1222.66979799	0.0
81.9377594547	1223.12817201	0.0
82.1818314141	1223.56664858	0.0
82.6691818797	1224.46349916	0.0
83.1708374564	1225.33923158	0.0
83.4312286919	1225.7894269	0.0
83.93743139	1226.66772279	0.0
84.4404068537	1227.54076967	0.0
84.4404068537	1228.40368471	0.0
85.1829910829	1228.82922182	0.0
85.4329681947	1229.26281557	0.0
85.688118035	1229.70532045	0.0
86.1841049735	1230.56664857	0.0
86.678070124	1231.42419252	0.0
86.9331131522	1231.86804018	0.0
87.4236450755	1232.72167787	0.0
87.9256592347	1233.59606752	0.0
88.4188156687	1234.45629701	0.0
88.883232171	1235.26684389	0.0
89.1817169748	1235.7873517	0.0
90.1810837336	1237.53234682	0.0
90.4314575754	1237.96899232	0.0
90.8149185726	1238.63805971	0.0
91.1936569767	1239.29833803	0.0
91.9270401563	1240.57507143	0.0
92.3025360649	1241.2281476	0.0
92.7915649957	1242.07726869	0.0
93.5360107967	1243.36791811	0.0
94.0333786561	1244.22973451	0.0
94.2859955374	1244.66699037	0.0
94.7775650569	1245.51757631	0.0
95.2760620671	1246.37951478	0.0
95.5297546938	1246.81945619	0.0
96.0230942319	1247.67492494	0.0
96.27288061	1248.53295717	0.0
96.9937820992	1249.36034974	0.0
97.5398560115	1250.30908022	0.0
98.0308380667	1251.16271791	0.0
98.2839737487	1251.60326967	0.0
98.7852707449	1252.47582826	0.0
99.2951660714	1253.36279115	0.0
99.5542679375	1253.81384095	0.0
99.8098831734	1254.25890932	0.0
100.577499444	1255.58129701	0.0
101.077209528	1256.46398744	0.0
101.578727778	1257.35095033	0.0
101.831436211	1257.79723939	0.0
102.212677057	1258.46923646	0.0
102.573944146	1259.10485658	0.0
102.950012263	1259.7672101	0.0
103.319648798	1260.42053041	0.0
103.69186407	1261.06957826	0.0
104.055564934	1261.69677553	0.0
104.637802179	1262.77380189	0.0
104.98986059	1263.42101869	0.0
105.424835259	1264.22143373	0.0
105.886993463	1265.07043276	0.0
106.520576532	1266.23364076	0.0
107.219047601	1267.5172101	0.0
107.676307733	1268.35693178	0.0
108.137924249	1269.20532045	0.0
108.600982721	1270.05578432	0.0
109.075874383	1270.9279767	0.0
109.538215692	1271.77575502	0.0
109.781013544	1272.22082338	0.0
110.248741205	1273.07800111	0.0
110.719352776	1273.94103822	0.0
111.191902214	1274.80834779	0.0
111.432724055	1275.25048646	0.0
111.901863153	1276.11034975	0.0
112.381828363	1276.99194154	0.0
112.869094904	1277.86315736	0.0
113.308189448	1278.70495424	0.0
113.580474909	1279.23229799	0.0
114.031501824	1280.10339174	0.0
114.59216314	1281.18737611	0.0
115.043525751	1282.05639467	0.0
115.479339654	1282.88708314	0.0
115.906013545	1283.75048647	0.0
116.34455877	1284.63207826	0.0
116.767067011	1285.47863588	0.0
117.200843865	1286.33508119	0.0
117.819427545	1287.5953351	0.0
118.226509148	1288.44286928	0.0
118.634941157	1289.29150209	0.0
118.634941157	1290.13964662	0.0
119.263397271	1290.57275209	0.0
119.641487177	1291.38500795	0.0
120.179626521	1292.60656557	0.0
120.582672174	1293.5151349	0.0
120.954834039	1294.33679018	0.0
121.314285333	1295.17492494	0.0
121.66853338	1295.99584779	0.0
122.024162348	1296.81908998	0.0
122.374305779	1297.62939271	0.0
122.912330682	1298.87646303	0.0
123.271774346	1299.71008119	0.0
123.636932427	1300.52685365	0.0
124.143699702	1301.76940736	0.0
124.478996333	1302.59191713	0.0
124.812126215	1303.40649232	0.0
125.155685481	1304.23242006	0.0
125.560997065	1305.24609193	0.0
125.792114312	1305.83971987	0.0
126.097961481	1306.61962709	0.0
126.407417352	1307.41271791	0.0
126.841468865	1308.4949933	0.0
127.132072505	1309.28954897	0.0
127.419990594	1310.0698224	0.0
127.711296136	1310.85546693	0.0
128.000549372	1311.63513002	0.0
128.434631402	1312.80639467	0.0
128.877059991	1313.9916974	0.0
129.178299005	1314.79760561	0.0
129.455276544	1315.58520326	0.0
129.727432306	1316.35192689	0.0
130.019302423	1317.13781556	0.0
130.404327447	1318.29687318	0.0
130.647674616	1319.058714	0.0
130.883209285	1319.76403627	0.0
131.140899714	1320.59301576	0.0
131.314666803	1321.17638979	0.0
131.482772882	1321.73351869	0.0
131.821716364	1322.85241518	0.0
132.002029474	1323.44836244	0.0
132.231475886	1324.20654115	0.0
132.580261286	1325.35876283	0.0
132.817321833	1326.1290265	0.0
133.061431939	1326.90063295	0.0
133.273284967	1327.68212709	0.0
133.497604424	1328.47179994	0.0
133.826995905	1329.60937319	0.0
134.005325372	1330.39037904	0.0
134.19071966	1331.12145814	0.0
134.440658625	1332.20825014	0.0
134.548019465	1332.82836732	0.0
134.650054986	1333.39636049	0.0
134.852691705	1334.51244936	0.0
134.987991388	1335.23620424	0.0
135.127731378	1335.96923647	0.0
135.282821711	1337.06225404	0.0
135.401901301	1337.77636537	0.0
135.496963555	1338.48766908	0.0
135.610641533	1339.51830873	0.0
135.686340387	1340.18993959	0.0
135.762374932	1340.86791811	0.0
135.874633844	1341.8745099	0.0
